node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Lehar, Alfred",1,1060,,,,,2.0,138
"Lehn, Kenneth M.",1,1060,,,,,1.0,444
"Leippold, Markus",3,150,,,,,2.0,138
"Leite, Tore E.",0,1837,,,,,2.0,138
"Leitemo, Kai",1,1060,,,,,1.0,444
"Leitner, Yaron",0,1837,,,,,1.0,444
"Lekkos, Ilias",1,1060,,,,,1.0,444
"Lel, Uǧur",2,385,,,,,1.0,444
"Lemmon, Michael L.",8,5,,,,,4.0,19
"Lensink, Robert",1,1060,,,,,1.0,444
"Lerner, Josh",3,150,,,,,3.0,44
"Lesmond, David A.",2,385,,,,,2.0,138
"Lettau, Martin",1,1060,,,,,1.0,444
"Leung, Mark T.",1,1060,,,,,1.0,444
"Leuz, Christian",1,1060,,,,,1.0,444
"Levina, Irina",1,1060,,,,,1.0,444
"Levine, Ross L.",7,9,0.07177579365079366,14,0.3139672498471497,4,5.0,10
"Levy Yeyati, Eduardo",1,1060,,,,,1.0,444
"Levy, Daniel",1,1060,,,,,1.0,444
"Levy, Haim K.",2,385,,,,,2.0,138
"Levy, Moshe",1,1060,,,,,1.0,444
"Lewellen, Jonathan",3,150,,,,,3.0,44
"Lewellen, Katharina A.",0,1837,,,,,2.0,138
"Lewis, Christopher M.",2,385,,,,,1.0,444
"Li, C. Wei",1,1060,,,,,2.0,138
"Li, Donghui",4,71,,,,,2.0,138
"Li, Haitao",2,385,,,,,2.0,138
"Li, Joanne",2,385,,,,,1.0,444
"Li, Mingsheng",2,385,,,,,1.0,444
"Li, Minqiang",2,385,,,,,1.0,444
"Li, Oliver Zhen",1,1060,,,,,1.0,444
"Li, Yuming",1,1060,,,,,1.0,444
"Li, Yuying",2,385,,,,,1.0,444
"Liang, Bing",1,1060,,,,,1.0,444
"Liao, Tsailing",2,385,,,,,1.0,444
"Lie, Erik",1,1060,,,,,1.0,444
"Lilian Ng, Lilian",2,385,,,,,2.0,138
"Lim, Kian Guan",2,385,,,,,1.0,444
"Linck, James S.",2,385,,,,,1.0,444
"Lindblom, Ted",3,150,,,,,1.0,444
"Lindé, Jesper",2,385,,,,,1.0,444
"Linn, Scott C.",1,1060,,,,,1.0,444
"Linnemann, Ludger",0,1837,,,,,1.0,444
"Lins, Karl V.",2,385,,,,,1.0,444
"Lioui, Abraham",1,1060,,,,,2.0,138
"Lipson, Marc L.",2,385,,,,,1.0,444
"List, John A.",1,1060,,,,,1.0,444
"Liu, Alfred Zhu",2,385,,,,,1.0,444
"Liu, Chunlin",3,150,,,,,2.0,138
"Liu, Hong",1,1060,,,,,2.0,138
"Liu, Jun",5,36,,,,,5.0,10
"Liu, Minghua",3,150,,,,,2.0,138
"Liu, Shiang Tai",1,1060,,,,,1.0,444
"Liu, Waiman",3,150,,,,,1.0,444
"Liu, Yichen",2,385,,,,,1.0,444
"Liu, Yujane",3,150,,,,,1.0,444
"Livdan, Dmitry",1,1060,,,,,1.0,444
"Ljungqvist, Alexander P.",4,71,,,,,3.0,44
"Lloyd-Ellis, Huw",2,385,,,,,1.0,444
"Lo, Andrew",3,150,,,,,2.0,138
"Lo, Kenghsin",2,385,,,,,1.0,444
"Lo, Mingchien",1,1060,,,,,1.0,444
"Loayza, Norman V.",1,1060,,,,,1.0,444
"Locke, Peter R.",1,1060,,,,,1.0,444
"Loewenstein, Mark A.",1,1060,,,,,1.0,444
"Loh, Roger K.",1,1060,,,,,1.0,444
"Lomakka, Magnus",1,1060,,,,,1.0,444
"Lommatzsch, Kirsten",2,385,,,,,1.0,444
"Longin, François M.",0,1837,,,,,1.0,444
"Longstaff, Francis A.",5,36,,,,,4.0,19
"Lopez, Claude",2,385,,,,,1.0,444
"Lopez, Jose A.",2,385,,,,,3.0,44
"Los, Cornelis A.",0,1837,,,,,1.0,444
"Loughran, Tim",1,1060,,,,,1.0,444
"Louis, Henock",0,1837,,,,,1.0,444
"Love, Inessa",3,150,0.05719246031746032,18,0.09254057732048618,12,2.0,138
"Lown, Cara S.",1,1060,,,,,1.0,444
"Lowry, Michelle",1,1060,,,,,1.0,444
"Lucas, André",2,385,,,,,2.0,138
"Ludvigson, Sydney C.",1,1060,,,,,1.0,444
"Lundblad, Christian T.",4,71,,,,,2.0,138
"Lundstrum, Leonard L.",1,1060,,,,,1.0,444
"Luo, Jiang",3,150,,,,,2.0,138
"Luo, Mi",3,150,,,,,1.0,444
"Luo, Yuanzhi",0,1837,,,,,1.0,444
"Lustig, Hanno N.",1,1060,,,,,1.0,444
"Lynch, Anthony W.",2,385,,,,,1.0,444
"Lyrio, Marco",1,1060,,,,,1.0,444
"López-Salido, J. David",5,36,,,,,3.0,44
"López-de-Silanes, Florencio",2,385,,,,,1.0,444
"Löffler, Gunter",2,385,,,,,3.0,44
"Lønning, Ingunn",1,1060,,,,,1.0,444
"Ma, Tongshu",1,1060,,,,,1.0,444
"MacKay, Peter I.",1,1060,,,,,1.0,444
"MacLean, Leonard C.",2,385,,,,,1.0,444
"Madan, Dilip B.",0,1837,,,,,1.0,444
"Madura, Jeff",2,385,,,,,1.0,444
"Maechler, Andrea M.",1,1060,,,,,1.0,444
"Maenhout, Pascal J.",2,385,,,,,2.0,138
"Magendzo, Igal Igal",1,1060,,,,,1.0,444
"Magri, Silvia",2,385,,,,,1.0,444
"Maheu, John M.",1,1060,,,,,1.0,444
"Mahoney, Paul G.",2,385,,,,,1.0,444
"Mahrt-Smith, Jan",0,1837,,,,,1.0,444
"Majnoni, Giovanni",1,1060,0.0,31,0.010375652371771474,38,1.0,444
"Makarov, Igor",2,385,,,,,1.0,444
"Maksimovic, Vojislav",3,150,0.000744047619047619,27,0.3726786890017992,3,4.0,19
"Malatesta, Paul H.",4,71,,,,,2.0,138
"Maliar, Lilia",1,1060,,,,,1.0,444
"Maliar, Serguei",1,1060,,,,,1.0,444
"Malik, Farooq",1,1060,,,,,1.0,444
"Malkamäki, Markku J.",2,385,,,,,1.0,444
"Malloy, Christopher J.",0,1837,,,,,1.0,444
"Malmendier, Ulrike",1,1060,,,,,1.0,444
"Manasse, Paolo",1,1060,,,,,1.0,444
"Mann, Christopher",3,150,,,,,1.0,444
"Mann, Steven C.",1,1060,,,,,1.0,444
"Marcellino, Massimiliano",1,1060,,,,,1.0,444
"Marco Pagano, Marco",4,71,,,,,3.0,44
"Margaret, Z. Clarke",0,1837,,,,,1.0,444
"Marini, François",0,1837,,,,,1.0,444
"Marino, Anthony M.",1,1060,,,,,1.0,444
"Mark, Nelson C.",2,385,,,,,1.0,444
"Marquering, Wessel A.",1,1060,,,,,1.0,444
"Marquez, Robert",2,385,0.03125,19,0.0005650771766839125,55,3.0,44
"Marsh, Ian William",2,385,,,,,1.0,444
"Marshall, Ben R.",2,385,,,,,1.0,444
"Marston, Felicia C.",2,385,,,,,1.0,444
"Martellini, Lionel",3,150,,,,,1.0,444
"Martin, Anna D.",1,1060,,,,,1.0,444
"Martin, Antoine",0,1837,,,,,1.0,444
"Martin, J. Spencer",2,385,,,,,1.0,444
"Martínez Pería, María Soledad",4,71,0.09133184523809523,12,0.03744732911932916,22,2.0,138
"Marín, José María",1,1060,,,,,1.0,444
"Mason, Joseph R.",3,150,,,,,2.0,138
"Massa, Massimo",3,150,,,,,4.0,19
"Massoud, Nadia",0,1837,,,,,1.0,444
"Masten, Igor",2,385,,,,,1.0,444
"Masulis, Ronald W.",2,385,,,,,2.0,138
"Mateut, Simona",1,1060,,,,,1.0,444
"Mathews, Richmond D.",0,1837,,,,,1.0,444
"Matos, Pedro Verga",2,385,,,,,2.0,138
"Matsusaka, John G.",1,1060,,,,,1.0,444
"Matthews, Kent G.P.",2,385,,,,,1.0,444
"Maudos, Joaquín",1,1060,,,,,1.0,444
"Mauer, David C.",5,36,,,,,3.0,44
"Mauro, Paolo",1,1060,,,,,1.0,444
"Maury, Benjamin",1,1060,,,,,1.0,444
"Mavroeidis, Sophocles",0,1837,,,,,1.0,444
"Maxwell, William F.",4,71,,,,,2.0,138
"Mayer, Eric",2,385,,,,,1.0,444
"Mayer-Foulkes, David A.",1,1060,,,,,1.0,444
"Mayes, David G.",0,1837,,,,,1.0,444
"Mayfield, E. Scott",0,1837,,,,,1.0,444
"Mayhew, Stewart",3,150,,,,,2.0,138
"Mazumdar, Sumon C.",3,150,,,,,1.0,444
"Mazzeo, Michael A.",1,1060,,,,,1.0,444
"McConnell, John J.",4,71,,,,,2.0,138
"McCormick, D. Timothy",2,385,,,,,2.0,138
"McCracken, Michael W.",2,385,,,,,2.0,138
"McCullough, Bruce D.",2,385,,,,,1.0,444
"McCurdy, Thomas H.",1,1060,,,,,1.0,444
"McDermott, John B.",1,1060,,,,,1.0,444
"McDill, Kathleen Marie",1,1060,,,,,1.0,444
"McGeary, Kerry Anne",2,385,,,,,1.0,444
"McGregor, Rob Roy",2,385,,,,,1.0,444
"McKenzie, Colin R.",1,1060,,,,,1.0,444
"McKenzie, Michael D.",1,1060,,,,,1.0,444
"McNeil, Chris R.",2,385,,,,,1.0,444
"McNulty, James E.",3,150,,,,,2.0,138
"McNutt, Jamie John",2,385,,,,,1.0,444
"McQueen, Grant R.",1,1060,,,,,1.0,444
"Meade, Ellen E.",1,1060,,,,,1.0,444
"Megginson, William Leon Bill",5,36,,,,,3.0,44
"Mei, Jianping P.",3,150,,,,,2.0,138
"Meier, André",1,1060,,,,,1.0,444
"Meissner, Christopher M.",1,1060,,,,,1.0,444
"Melenberg, Bertrand",1,1060,,,,,1.0,444
"Mello, António S.",3,150,,,,,2.0,138
"Melnik, Arie L.",1,1060,,,,,1.0,444
"Mendelson, Haim",1,1060,,,,,1.0,444
"Mendenhall, Richard R.",1,1060,,,,,1.0,444
"Menkhoff, Lukas",2,385,,,,,1.0,444
"Mentink, Albert",2,385,,,,,1.0,444
"Merrick, John J.",4,71,,,,,2.0,138
"Merton, Robert C.",2,385,,,,,1.0,444
"Mester, Loretta J.",2,385,,,,,1.0,444
"Mian, Atif R.",1,1060,,,,,2.0,138
"Mian, G. Mujtaba",1,1060,,,,,1.0,444
"Mian, Shehzad",2,385,,,,,1.0,444
"Miao, Jianjun",3,150,,,,,3.0,44
"Michaelides, Alexander",1,1060,,,,,1.0,444
"Michaely, Roni",5,36,,,,,3.0,44
"Mihov, Ilian",1,1060,,,,,1.0,444
"Mihov, Vassil T.",1,1060,,,,,1.0,444
"Mikhail, Michael B.",4,71,,,,,2.0,138
"Milas, Costas K.",1,1060,,,,,1.0,444
"Milbourn, Todd T.",3,150,,,,,2.0,138
"Milesi-Ferretti, Gian Maria",1,1060,,,,,1.0,444
"Miller, Nathan H.",6,19,0.007043650793650793,26,0.11177300371226963,10,3.0,44
"Miller, Robert A.",3,150,,,,,1.0,444
"Milne, Alistair",0,1837,,,,,1.0,444
"Mistrulli, Paolo Emilio",1,1060,,,,,1.0,444
"Mitchell, Heather",1,1060,,,,,1.0,444
"Mitchell, Janet",1,1060,,,,,1.0,444
"Mitchell, Mark L.",2,385,,,,,1.0,444
"Mitchener, Kris James",1,1060,,,,,1.0,444
"Mithal, Sanjay",2,385,,,,,1.0,444
"Mitra, Gautam",2,385,,,,,1.0,444
"Mitton, Todd",0,1837,,,,,1.0,444
"Mizen, Paul",3,150,,,,,2.0,138
"Mody, Ashoka",3,150,0.061507936507936505,16,0.0038327287965694745,48,2.0,138
"Moel, Alberto",3,150,,,,,1.0,444
"Moeller, Sara B.",2,385,,,,,3.0,44
"Moeller, Thomas",0,1837,,,,,1.0,444
"Molina, Carlos A.",0,1837,,,,,1.0,444
"Molyneux, Philip M.",4,71,,,,,2.0,138
"Monacelli, Tommaso",0,1837,,,,,1.0,444
"Moore, Lyndon",1,1060,,,,,1.0,444
"Moore, William T.",3,150,,,,,2.0,138
"Mora, Nada",0,1837,,,,,1.0,444
"Morck, Randall K.",2,385,,,,,1.0,444
"Morellec, Erwan",3,150,,,,,3.0,44
"Moreno, Antonio",1,1060,,,,,2.0,138
"Morgan, Angela G.",2,385,,,,,1.0,444
"Morgan, Donald P.",1,1060,,,,,1.0,444
"Morgan, John",1,1060,,,,,1.0,444
"Mori, Alessandra",2,385,,,,,1.0,444
"Moriyama, Kenji",1,1060,,,,,1.0,444
"Morley, James C.",2,385,,,,,1.0,444
"Morris, Stephen A.",2,385,,,,,1.0,444
"Morrison, Alan D.",2,385,,,,,1.0,444
"Morton, David P.",2,385,,,,,1.0,444
"Moses, Michael",1,1060,,,,,1.0,444
"Moshirian, Fariborz",6,19,,,,,6.0,7
"Moskowitz, Tobias J.",5,36,,,,,5.0,10
"Mougeot, Nicolas",1,1060,,,,,1.0,444
"Moulton, Pamela C.",0,1837,,,,,1.0,444
"Moyen, Nathalie",0,1837,,,,,1.0,444
"Mozumdar, Abon",1,1060,,,,,1.0,444
"Mukhopadhyay, Tridas",2,385,,,,,1.0,444
"Mulvey, John M.",1,1060,,,,,1.0,444
"Munk, Claus",1,1060,,,,,1.0,444
"Musto, David K.",5,36,,,,,2.0,138
"Myers, Stewart C.",1,1060,,,,,1.0,444
"Mykland, Per Aslak",2,385,,,,,1.0,444
"Mählmann, Thomas",0,1837,,,,,1.0,444
"Müller, Gerhard J.",1,1060,,,,,1.0,444
"Müller, Holger M.",1,1060,,,,,1.0,444
"Nagar, Venky",2,385,,,,,1.0,444
"Nagel, Stefan",2,385,,,,,3.0,44
"Naik, Narayan Y.",3,150,,,,,2.0,138
"Naik, Vasant",2,385,,,,,1.0,444
"Nail, Lance",2,385,,,,,1.0,444
"Nair, Vinay B.",1,1060,,,,,1.0,444
"Nakane, Márcio I.",1,1060,,,,,1.0,444
"Nam, Kiseok",2,385,,,,,1.0,444
"Nanda, Vikram K.",7,9,,,,,4.0,19
"Narayanan, M. P.",2,385,,,,,1.0,444
"Narayanan, Rajesh P.",4,71,,,,,2.0,138
"Nash, Robert C.",4,71,,,,,2.0,138
"Navarro, Eliseo",2,385,,,,,1.0,444
"Naveen, Lalitha",2,385,,,,,1.0,444
"Nayda, William I.",1,1060,,,,,1.0,444
"Neis, Eric",2,385,,,,,1.0,444
"Neiss, Katharine S.",1,1060,,,,,1.0,444
"Nelson, Charles R.",2,385,,,,,1.0,444
"Nelson, Edward A.",4,71,,,,,3.0,44
"Nessén, Marianne",1,1060,,,,,1.0,444
"Neto de Carvalho, Cristina",1,1060,,,,,1.0,444
"Netter, Jeffry M.",4,71,,,,,2.0,138
"Neuberger, Doris",2,385,,,,,1.0,444
"Neus, Werner",1,1060,,,,,1.0,444
"Nešlehová, Johanna G.",2,385,,,,,1.0,444
"Ng, Angela",2,385,,,,,1.0,444
"Nguyen, Nghia Q.",1,1060,,,,,1.0,444
"Ni, Sophiexiaoyan",2,385,,,,,1.0,444
"Nicodème, Gaëtan",1,1060,,,,,1.0,444
"Nicolae, Anamaria",1,1060,,,,,1.0,444
"Niehaus, Greg R.",2,385,,,,,1.0,444
"Nier, Erlend W.",3,150,,,,,2.0,138
"Nigro, Peter J.",1,1060,,,,,1.0,444
"Nikitin, Maxim",2,385,,,,,1.0,444
"Nikolov, Kalin",1,1060,,,,,1.0,444
"Nilsson, Mattias",1,1060,,,,,1.0,444
"Nimalendran, Mahendrarajah",2,385,,,,,1.0,444
"Nissim, Doron",1,1060,,,,,1.0,444
"Noah, Robert",3,150,,,,,1.0,444
"Noe, Thomas H.",3,150,,,,,2.0,138
"Nolan, Charles",1,1060,,,,,1.0,444
"Nordén, Lars L.",2,385,,,,,2.0,138
"Noronha, Gregory M.",2,385,,,,,1.0,444
"Nosal, Ed D.",1,1060,,,,,1.0,444
"Nourzad, Farrokh",2,385,,,,,1.0,444
"Noussair, Charles N.",1,1060,,,,,1.0,444
"Novak, Serguei Yu",1,1060,,,,,1.0,444
"Noy, Ilan",1,1060,,,,,1.0,444
"Nunziata, Luca",1,1060,,,,,1.0,444
"Nyborg, Kjell G.",5,36,,,,,4.0,19
"Nyström, Kaj",1,1060,,,,,1.0,444
"O'Hara, Maureen",3,150,,,,,2.0,138
"Oberholzer-Gee, Felix",1,1060,,,,,1.0,444
"Odders-White, Elizabeth R.",2,385,,,,,2.0,138
"Oded, Jacob",0,1837,,,,,1.0,444
"Ofek, Eli",4,71,,,,,2.0,138
"Officer, Micah S.",0,1837,,,,,1.0,444
"Ogaki, Masao",2,385,,,,,1.0,444
"Ogura, Yoshiaki",0,1837,,,,,1.0,444
"Ohta, Wataru",0,1837,,,,,1.0,444
"Olson, Dennis O.",0,1837,,,,,1.0,444
"Ongena, Steven",3,150,,,,,2.0,138
"Oosterhof, Casper M.",1,1060,,,,,1.0,444
"Opiela, Timothy P.",1,1060,,,,,1.0,444
"Opong, Kwaku Kyekyeku",1,1060,,,,,1.0,444
"Orlowski, Lucjan T.",0,1837,,,,,1.0,444
"Orphanides, Athanasios",1,1060,,,,,2.0,138
"Ostdiek, Barbara",2,385,,,,,1.0,444
"Otchere, Isaac",0,1837,,,,,1.0,444
"Otero, Rafael",2,385,,,,,1.0,444
"Ott, Steven H.",2,385,,,,,1.0,444
"Ottaviani, Marco",1,1060,,,,,1.0,444
"Otten, Rogér",2,385,,,,,1.0,444
"Ou, Ernest Y.",2,385,,,,,1.0,444
"Ou-Yang, Hui",2,385,,,,,2.0,138
"Ovtchinnikov, Alexei V.",2,385,,,,,1.0,444
"Oyer, Paul",1,1060,,,,,3.0,44
"Ozbas, Oguzhan",0,1837,,,,,1.0,444
"Ozkan, Neslihan",1,1060,,,,,1.0,444
"PENG, Wensheng",1,1060,,,,,1.0,444
"Padula, Mario",1,1060,,,,,1.0,444
"Paeglis, Imants",1,1060,,,,,1.0,444
"Pajuste, Anete",1,1060,,,,,1.0,444
"Palomino, Frédéric",0,1837,,,,,1.0,444
"Pan, Jun",3,150,,,,,2.0,138
"Panetta, Fabio",3,150,,,,,1.0,444
"Panigirtzoglou, Nikolaos",2,385,,,,,2.0,138
"Panther, Patrick F.",2,385,,,,,1.0,444
"Panunzi, Fausto",1,1060,,,,,1.0,444
"Papell, David H.",3,150,,,,,3.0,44
"Parente, Stephen L.",1,1060,,,,,1.0,444
"Park, Kang H.",1,1060,,,,,1.0,444
"Park, Kyungsuh",2,385,,,,,1.0,444
"Parker, Jonathan A.",2,385,,,,,1.0,444
"Parlour, Christine A.",2,385,,,,,1.0,444
"Parrino, Robert",2,385,,,,,1.0,444
"Parsley, David C.",1,1060,,,,,1.0,444
"Pascual, Roberto",2,385,,,,,1.0,444
"Patel, Ajay",1,1060,,,,,1.0,444
"Pathak, Parag A.",2,385,,,,,1.0,444
"Patro, Dilip Kumar",1,1060,,,,,1.0,444
"Pauline Shum, Pauline",1,1060,,,,,1.0,444
"Pauzner, Ady",1,1060,,,,,1.0,444
"Paya, Ivan A.",1,1060,,,,,1.0,444
"Pearson, Neil D.",3,150,,,,,2.0,138
"Pedersen, Lasse Heje",3,150,,,,,3.0,44
"Pederzoli, Chiara",1,1060,,,,,1.0,444
"Peel, David A.",1,1060,,,,,1.0,444
"Peersman, Gert",1,1060,,,,,1.0,444
"Penas, María Fabiana",1,1060,,,,,1.0,444
"Peng, Lin",1,1060,0.0,31,0.00015507975686256538,63,1.0,444
"Pennacchi, George G.",0,1837,,,,,1.0,444
"Pennathur, Anita K.",2,385,,,,,1.0,444
"Pennings, Joost M.E.",1,1060,,,,,1.0,444
"Pereira Da Silva, Carlos Manuel",1,1060,,,,,1.0,444
"Peress, Joël",0,1837,,,,,1.0,444
"Peristiani, Stavros C.",3,150,,,,,1.0,444
"Perli, Roberto",1,1060,,,,,1.0,444
"Perry, Tod",1,1060,,,,,1.0,444
"Pesaran, M. Hashem",3,150,,,,,1.0,444
"Pesavento, Elena",1,1060,,,,,1.0,444
"Petersen, Mitchell A.",5,36,0.06584821428571425,15,0.04876345624812347,20,2.0,138
"Petey, Joël",1,1060,,,,,1.0,444
"Petkova, Ralitsa",1,1060,,,,,2.0,138
"Petrucci, Alberto",1,1060,,,,,1.0,444
"Peura, Samu",1,1060,,,,,1.0,444
"Peyer, Urs C.",2,385,,,,,2.0,138
"Pflug, Georg",0,1837,,,,,1.0,444
"Pham, Peter Kien",6,19,,,,,2.0,138
"Phelps, Edmund Strother",1,1060,,,,,1.0,444
"Philippon, Thomas",1,1060,,,,,1.0,444
"Phillips, Gordon Michael",1,1060,,,,,1.0,444
"Phillips, Peter C.B.",1,1060,,,,,1.0,444
"Phillips, Richard D.",2,385,,,,,1.0,444
"Piazzesi, Monika",1,1060,,,,,1.0,444
"Piger, Jeremy M.",1,1060,,,,,1.0,444
"Pilo, Batia",3,150,,,,,1.0,444
"Pinkowitz, Lee",2,385,,,,,1.0,444
"Piotroski, Joseph D.",2,385,,,,,1.0,444
"Pirinsky, Christo A.",1,1060,,,,,1.0,444
"Pissaris, Seema",2,385,,,,,1.0,444
"Piwowar, Michael S.",1,1060,,,,,1.0,444
"Polak, Ben",1,1060,,,,,1.0,444
"Polk, Christopher",2,385,,,,,1.0,444
"Polkovnichenko, Valery",0,1837,,,,,1.0,444
"Polonchek, John A.",2,385,,,,,1.0,444
"Poloz, Stephen S.",0,1837,,,,,1.0,444
"Polwitoon, Sirapat",1,1060,,,,,1.0,444
"Poncet, Patrice",1,1060,,,,,2.0,138
"Pong, Shiuyan",3,150,,,,,1.0,444
"Pontiff, Jeffrey",2,385,,,,,1.0,444
"Poon, Ser Huang",2,385,,,,,1.0,444
"Popova, Elmira",2,385,,,,,1.0,444
"Popova, Ivilina",2,385,,,,,1.0,444
"Portniaguina, Evgenia",1,1060,,,,,1.0,444
"Post, Thierry Thierry",2,385,,,,,2.0,138
"Poteshman, Allen M.",4,71,,,,,3.0,44
"Poulsen, Annette B.",3,150,,,,,1.0,444
"Povel, Paul",1,1060,,,,,1.0,444
"Powell, Ronan G.",1,1060,,,,,1.0,444
"Powers, Eric A.",2,385,,,,,1.0,444
"Prager, Robin A.",1,1060,,,,,1.0,444
"Predescu, Mirela",2,385,,,,,1.0,444
"Primbs, James A.",1,1060,,,,,1.0,444
"Prisman, Eliezer ZEEV",1,1060,,,,,1.0,444
"Pritamani, Mahesh D.",2,385,,,,,1.0,444
"Pritsker, Matthew",0,1837,,,,,1.0,444
"Prodan, Ruxandra",1,1060,,,,,1.0,444
"Protter, Philip",3,150,,,,,2.0,138
"Proudman, James",2,385,,,,,1.0,444
"Pulvino, Todd C.",2,385,,,,,1.0,444
"Puri, Manju",1,1060,,,,,1.0,444
"Purnanandam, Amiyatosh K.",1,1060,,,,,1.0,444
"Pástor, Ľuboš",3,150,,,,,3.0,44
"Pérez de Gracia, Fernando",2,385,,,,,1.0,444
"Pérez, Daniel",2,385,,,,,1.0,444
"Pérez-Quirós, Gabriel",1,1060,,,,,1.0,444
"Qi, Min",1,1060,,,,,1.0,444
"Qian, Jun",3,150,,,,,2.0,138
"Qian, Meijun",2,385,,,,,1.0,444
"Qiu, Jiaping",3,150,,,,,2.0,138
"Raddatz, Claudio E.",0,1837,,,,,1.0,444
"Rahiala, Markku",4,71,,,,,1.0,444
"Rajan, Madhav V.",2,385,,,,,1.0,444
"Rajan, Raghuram G.",8,5,0.10709325396825396,8,0.06727802129317241,17,4.0,19
"Rajan, Uday",2,385,,,,,1.0,444
"Rajgopal, Shivaram",2,385,,,,,1.0,444
"Ramadorai, Tarun",1,1060,,,,,1.0,444
"Raman, Kartik",2,385,,,,,1.0,444
"Ramey, Valerie A.",1,1060,,,,,1.0,444
"Ramírez, Gabriel G.",2,385,,,,,1.0,444
"Rancière, Romain",3,150,,,,,2.0,138
"Rangan, Kasturi P.",3,150,,,,,2.0,138
"Rangan, Nanda K.",2,385,,,,,1.0,444
"Rangvid, Jesper",0,1837,,,,,1.0,444
"Rapach, David E.",1,1060,,,,,1.0,444
"Raposo, Clara",1,1060,,,,,1.0,444
"Rau, P. Raghavendra",4,71,,,,,2.0,138
"Rauh, Joshua D.",0,1837,,,,,2.0,138
"Razin, Assaf",0,1837,,,,,1.0,444
"Ready, Mark J.",2,385,,,,,2.0,138
"Reed, Adam V.",3,150,,,,,1.0,444
"Reed, Robert R.",2,385,,,,,2.0,138
"Reichlin, Lucrezia",3,150,,,,,1.0,444
"Reiss, Peter C.",1,1060,,,,,1.0,444
"Renault, Olivier",1,1060,,,,,1.0,444
"Renneboog, Luc D.R.",3,150,,,,,2.0,138
"Repullo, Rafael",1,1060,,,,,2.0,138
"Reschreiter, Andreas",0,1837,,,,,1.0,444
"Rey, Hélène",1,1060,,,,,1.0,444
"Rhodes-Kropf, Matthew",2,385,,,,,2.0,138
"Richardson, Matthew P.",2,385,,,,,1.0,444
"Richardson, Scott A.",3,150,,,,,1.0,444
"Richter, Kai",1,1060,,,,,1.0,444
"Riddiough, Timothy J.",2,385,,,,,1.0,444
"Rigobon, Roberto",1,1060,,,,,1.0,444
"Rijken, Herbert A.",3,150,,,,,2.0,138
"Rime, Dagfinn",1,1060,,,,,1.0,444
"Rindisbacher, Marcel",2,385,,,,,1.0,444
"Ringbom, Staffan",2,385,,,,,1.0,444
"Ritchken, Peter H.",2,385,,,,,2.0,138
"Ritter, Jay R.",2,385,,,,,1.0,444
"Riyanto, Yohanes Eko",1,1060,,,,,1.0,444
"Robe, Michel A.",1,1060,,,,,1.0,444
"Roberts, Michael R.",1,1060,,,,,1.0,444
"Robertson, John C.",2,385,,,,,1.0,444
"Robertsson, Göran",1,1060,,,,,1.0,444
"Robinson, Breck L.",1,1060,,,,,1.0,444
"Robinson, David T.",3,150,,,,,2.0,138
"Rochet, Jean Charles",3,150,,,,,2.0,138
"Rockafellar, R. Tyrrell",2,385,,,,,1.0,444
"Rockinger, Michael",2,385,,,,,1.0,444
"Roden, Dianne M.",2,385,,,,,1.0,444
"Rodriguez, Daniel",1,1060,,,,,1.0,444
"Rodríguez Mendizábal, Hugo",1,1060,,,,,2.0,138
"Roger, Benoît",2,385,,,,,1.0,444
"Rogers, John H.",2,385,,,,,1.0,444
"Roll, Richard",4,71,,,,,2.0,138
"Roncoroni, Andrea",1,1060,,,,,1.0,444
"Roper, Andrew H.",2,385,,,,,1.0,444
"Rosati, Simonetta",1,1060,,,,,1.0,444
"Rose, Andrew K.",0,1837,,,,,1.0,444
"Rose, Lawrence C.",2,385,,,,,1.0,444
"Rosen, Harvey S.",1,1060,,,,,1.0,444
"Rosenberg, Joshua V.",1,1060,,,,,1.0,444
"Rosengren, Eric S.",3,150,,,,,1.0,444
"Rosenthal, Jean Laurent",3,150,0.0,31,0.023924168430975813,29,1.0,444
"Ross, Stephen A.",3,150,,,,,2.0,138
"Rossi, Paola",2,385,,,,,1.0,444
"Rossi, Stefano",1,1060,,,,,1.0,444
"Roszbach, Kasper",2,385,,,,,1.0,444
"Roth, Volker",1,1060,,,,,1.0,444
"Rouwenhorst, K. Geert",2,385,,,,,1.0,444
"Rovelli, Riccardo",1,1060,,,,,1.0,444
"Roy Song, Kyojik",2,385,,,,,1.0,444
"Rubalcava, Arturo",1,1060,,,,,1.0,444
"Rubio-Misas, María",2,385,,,,,2.0,138
"Ruckes, Martin E.",3,150,,,,,3.0,44
"Rudd, Jeremy B.",1,1060,,,,,1.0,444
"Rudebusch, Glenn D.",0,1837,,,,,1.0,444
"Rui, Oliver",2,385,,,,,1.0,444
"Rumble, Adrienne S.",2,385,0.03125,19,0.001143358896069064,54,2.0,138
"Russell, Jeffrey R.",1,1060,,,,,1.0,444
"Rusticus, Tjomme O.",2,385,,,,,1.0,444
"Ruszczyński, Andrzej",1,1060,,,,,1.0,444
"Rutherford, Ronald C.",2,385,,,,,1.0,444
"Ryan, Harley E.",1,1060,,,,,1.0,444
"Rydqvist, Kristian",2,385,,,,,1.0,444
"Ryser, Marc",1,1060,,,,,1.0,444
"RØisland, Øistein",0,1837,,,,,1.0,444
"Rátfai, Attila",0,1837,,,,,1.0,444
