node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Monroe, Gary S.",3,268,,,,,1.0,604
"Moore, Lyndon",1,1515,,,,,1.0,604
"Moore, William T.",2,634,,,,,1.0,604
"Mora, Nada",0,2380,,,,,2.0,206
"Morck, Randall K.",4,136,,,,,2.0,206
"Morellec, Erwan",3,268,,,,,3.0,73
"Moreno, Antonio",1,1515,,,,,1.0,604
"Moretto, Michele",1,1515,,,,,1.0,604
"Morgan, Donald P.",1,1515,,,,,1.0,604
"Moriggia, Vittorio",4,136,,,,,1.0,604
"Moriyama, Kenji",1,1515,,,,,1.0,604
"Morley, James C.",0,2380,,,,,1.0,604
"Morris, Stephen A.",2,634,,,,,1.0,604
"Morrison, Alan D.",4,136,,,,,3.0,73
"Morton, David P.",2,634,,,,,1.0,604
"Moshirian, Fariborz",7,24,,,,,9.0,3
"Moskowitz, Tobias J.",1,1515,,,,,1.0,604
"Mozumdar, Abon",2,634,,,,,2.0,206
"Mulherin, J. Harold",1,1515,,,,,3.0,73
"Mulvey, John M.",1,1515,,,,,1.0,604
"Munk, Claus",1,1515,,,,,1.0,604
"Murinde, Victor",2,634,,,,,1.0,604
"Murphy, Austin",1,1515,,,,,1.0,604
"Murphy, Kevin J.",1,1515,,,,,1.0,604
"Musto, David K.",3,268,,,,,1.0,604
"Myers, Stewart C.",2,634,,,,,3.0,73
"Mykland, Per Aslak",1,1515,,,,,1.0,604
"Mählmann, Thomas",0,2380,,,,,2.0,206
"Müller, Gerhard J.",2,634,,,,,2.0,206
"Müller, Holger M.",2,634,,,,,3.0,73
"Münnich, Felix",2,634,,,,,1.0,604
"Naaborg, Ilko",2,634,,,,,1.0,604
"Nabar, Sandeep",1,1515,,,,,1.0,604
"Nagar, Venky",2,634,,,,,1.0,604
"Nagel, Stefan",1,1515,,,,,1.0,604
"Nagy, Gábor",2,634,,,,,1.0,604
"Nahata, Rajarishi",0,2380,,,,,1.0,604
"Naik, Narayan Y.",5,69,,,,,2.0,206
"Nair, Vinay B.",2,634,0.0,60,0.0009320255055297482,58,1.0,604
"Naka, Atsuyuki",2,634,,,,,1.0,604
"Nakagawa, Ryuichi",1,1515,,,,,1.0,604
"Nakamura, Leonard I.",2,634,0.0,60,2.2365416009403428e-06,107,1.0,604
"Nanda, Vikram K.",2,634,,,,,1.0,604
"Naranjo, Andy",2,634,,,,,1.0,604
"Narayanan, M. P.",2,634,,,,,2.0,206
"Narayanan, Rajesh P.",4,136,0.04649418822647169,26,0.009226834083115655,34,2.0,206
"Nardari, Federico",2,634,,,,,1.0,604
"Nashikkar, Amrut",4,136,,,,,1.0,604
"Natalucci, Fabio M.",3,268,,,,,2.0,206
"Nautz, Dieter",2,634,,,,,1.0,604
"Navarro, Eliseo",2,634,,,,,1.0,604
"Nave, Juan M.",2,634,,,,,1.0,604
"Naveen, Lalitha",4,136,,,,,3.0,73
"Neely, Christopher J.",2,634,,,,,2.0,206
"Neto de Carvalho, Cristina",1,1515,,,,,1.0,604
"Netter, Jeffry M.",2,634,,,,,1.0,604
"Neuberger, Doris",2,634,,,,,1.0,604
"Neukirchen, Max",2,634,,,,,1.0,604
"Newton, David P.",3,268,,,,,1.0,604
"Nešlehová, Johanna G.",2,634,,,,,1.0,604
"Ng, Serena",1,1515,,,,,1.0,604
"Nguyen, Anh H.",2,634,,,,,1.0,604
"Nguyen, Thuy Thu",2,634,,,,,1.0,604
"Nguyen, Vanthuan",3,268,,,,,1.0,604
"Ni, Sophiexiaoyan",2,634,,,,,1.0,604
"Nicodano, Giovanna",3,268,,,,,1.0,604
"Nicodème, Gaëtan",2,634,0.0,60,0.03908335751658885,17,2.0,206
"Nicolae, Anamaria",1,1515,,,,,1.0,604
"Nicolaievsky, Daniel",1,1515,,,,,1.0,604
"Nicolò, Antonio",1,1515,,,,,1.0,604
"Nielsen, Kasper Meisner",2,634,,,,,1.0,604
"Niemann, Martin",2,634,,,,,1.0,604
"Nier, Erlend W.",1,1515,,,,,1.0,604
"Nieto, María J.",1,1515,,,,,1.0,604
"Nigro, Peter J.",2,634,0.0,60,0.00019715963468652691,72,1.0,604
"Nikitin, Maxim",2,634,,,,,2.0,206
"Nikolaou, Kleopatra",0,2380,,,,,1.0,604
"Nilsson, Roland",0,2380,,,,,1.0,604
"Nimalendran, Mahendrarajah",2,634,,,,,1.0,604
"Nini, Greg P.",1,1515,,,,,1.0,604
"Nissim, Doron",1,1515,,,,,1.0,604
"Nisticò, Salvatore",1,1515,,,,,1.0,604
"Niu, Jijun",0,2380,,,,,1.0,604
"Nocera, Giacomo",2,634,,,,,1.0,604
"Noe, Thomas H.",5,69,,,,,3.0,73
"Nogueira, Leonardo M.",1,1515,,,,,1.0,604
"Nolan, Charles",1,1515,,,,,1.0,604
"Nolle, Daniel E.",2,634,0.0,60,0.00019753910946785182,71,1.0,604
"Nomikos, Nikos K.",2,634,,,,,1.0,604
"Nordahl, Helge A.",1,1515,,,,,1.0,604
"Nordén, Lars L.",2,634,,,,,2.0,206
"Norli, Øyvind",2,634,,,,,1.0,604
"Normandin, Michel",1,1515,,,,,1.0,604
"Noussair, Charles N.",1,1515,,,,,1.0,604
"Novak, Serguei Yu",1,1515,,,,,1.0,604
"Novy-Marx, Robert",0,2380,,,,,1.0,604
"Nucci, Francesco",1,1515,,,,,1.0,604
"Nunziata, Luca",1,1515,,,,,1.0,604
"Nyborg, Kjell G.",1,1515,,,,,1.0,604
"Nys, Emmanuelle",3,268,,,,,2.0,206
"Nyström, Kaj",1,1515,,,,,1.0,604
"O'Brien, Christopher D.",4,136,,,,,1.0,604
"O'Connell, Paul G.J.",1,1515,,,,,1.0,604
"O'Hara, Maureen",0,2380,,,,,1.0,604
"O'Sullivan, Niall",3,268,,,,,1.0,604
"Oberholzer-Gee, Felix",1,1515,,,,,1.0,604
"Odders-White, Elizabeth R.",1,1515,,,,,2.0,206
"Odean, Terrance",1,1515,,,,,1.0,604
"Officer, Micah S.",3,268,,,,,2.0,206
"Ogaki, Masao",4,136,,,,,2.0,206
"Ogura, Yoshiaki",0,2380,,,,,1.0,604
"Oh, Natalie Y.",2,634,,,,,1.0,604
"Ohana, Steve",1,1515,,,,,1.0,604
"Ohta, Wataru",0,2380,,,,,1.0,604
"Okimoto, Tatsuyoshi",1,1515,,,,,1.0,604
"Oliner, Stephen D.",1,1515,,,,,1.0,604
"Olivier, Jacques P.",1,1515,,,,,1.0,604
"Onayev, Zhan",1,1515,,,,,1.0,604
"Ongena, Steven",1,1515,,,,,1.0,604
"Opiela, Timothy P.",1,1515,,,,,1.0,604
"Ornthanalai, Chayawat",3,268,,,,,1.0,604
"Ors, Evren",1,1515,,,,,1.0,604
"Ortobelli Lozza, Sergio",3,268,,,,,1.0,604
"Osborn, Denise R.",2,634,,,,,1.0,604
"Osobov, Igor",1,1515,,,,,1.0,604
"Ostdiek, Barbara",2,634,,,,,1.0,604
"Ostergaard, Charlotte",2,634,,,,,1.0,604
"Ostrovsky, Michael",1,1515,,,,,1.0,604
"Oswald, Dennis R.",1,1515,,,,,1.0,604
"Otchere, Isaac",1,1515,,,,,1.0,604
"Ottaviani, Marco",1,1515,,,,,1.0,604
"Ou, Ernest Y.",2,634,,,,,1.0,604
"Ou-Yang, Hui",2,634,,,,,1.0,604
"Ovtchinnikov, Alexei V.",2,634,,,,,1.0,604
"Oyer, Paul",1,1515,,,,,2.0,206
"Ozdenoren, Emre",1,1515,,,,,1.0,604
"Pacelli, Graziella",2,634,,,,,1.0,604
"Pafka, Szilárd",2,634,,,,,1.0,604
"Pagano, Michael S.",2,634,,,,,1.0,604
"Paiella, Monica",0,2380,,,,,1.0,604
"Pajarinen, Mika",1,1515,,,,,1.0,604
"Palia, Darius N.",3,268,,,,,2.0,206
"Palmon, Oded",3,268,,,,,1.0,604
"Pan, Jun",3,268,,,,,3.0,73
"Panageas, Stavros",1,1515,,,,,1.0,604
"Panayides, Marios A.",0,2380,,,,,1.0,604
"Panchapagesan, Venkatesh",2,634,,,,,1.0,604
"Panizza, Ugo",2,634,,,,,1.0,604
"Pantzalis, Christos",2,634,,,,,1.0,604
"Panunzi, Fausto",1,1515,,,,,1.0,604
"Paolella, Marc S.",1,1515,,,,,1.0,604
"Papageorgiou, Chris",1,1515,,,,,1.0,604
"Papanikolaou, Nikolaos I.",2,634,,,,,1.0,604
"Papell, David H.",1,1515,,,,,2.0,206
"Pappa, Evi",2,634,,,,,1.0,604
"Paravisini, Daniel",0,2380,,,,,1.0,604
"Parigi, Bruno M.",1,1515,,,,,1.0,604
"Park, Jungchul",2,634,,,,,1.0,604
"Park, Kang H.",1,1515,,,,,1.0,604
"Park, Sangkyun",1,1515,,,,,1.0,604
"Parlour, Christine A.",1,1515,,,,,1.0,604
"Partnoy, Frank",3,268,,,,,1.0,604
"Pasquariello, Paolo",1,1515,,,,,2.0,206
"PastÉn, Ernesto S.",2,634,,,,,1.0,604
"Patel, Ajay",3,268,,,,,1.0,604
"Paterlini, Sandra",2,634,,,,,1.0,604
"Patgiri, Rajdeep",2,634,,,,,1.0,604
"Paudyal, Krishna",2,634,,,,,1.0,604
"Pauline Shum, Pauline",1,1515,,,,,1.0,604
"Pavlova, Anna",3,268,,,,,3.0,73
"Paya, Ivan A.",1,1515,,,,,1.0,604
"Pearson, Neil D.",3,268,,,,,1.0,604
"Pedersen, Lasse Heje",2,634,,,,,1.0,604
"Peek, Joe",1,1515,,,,,1.0,604
"Peel, David A.",1,1515,,,,,1.0,604
"Peersman, Gert",1,1515,,,,,1.0,604
"Pelizzon, Loriana",2,634,,,,,2.0,206
"Pemy, Moustapha",2,634,,,,,1.0,604
"Peng, Lin",1,1515,,,,,1.0,604
"Pereira Da Silva, Carlos Manuel",1,1515,,,,,1.0,604
"Pericoli, Marcello",1,1515,,,,,1.0,604
"Peristiani, Stavros C.",2,634,,,,,2.0,206
"Perst, Achim",1,1515,,,,,1.0,604
"Pesaran, M. Hashem",3,268,,,,,1.0,604
"Pesavento, Elena",1,1515,,,,,1.0,604
"Peters, Jean Philippe",3,268,,,,,1.0,604
"Petersen, Mitchell A.",1,1515,,,,,1.0,604
"Peterson, David R.",2,634,,,,,1.0,604
"Peterson, Mark",1,1515,,,,,1.0,604
"Peterson, Stefan",2,634,,,,,1.0,604
"Petkova, Ralitsa",2,634,0.0007499062617172853,55,4.632249510290084e-07,117,2.0,206
"Petrova, Iva",1,1515,,,,,1.0,604
"Pflug, Georg",1,1515,,,,,2.0,206
"Pham, Peter Kien",5,69,,,,,2.0,206
"Pham, Toan My",2,634,,,,,1.0,604
"Phani, B. V.",2,634,,,,,1.0,604
"Philipov, Alexander",3,268,,,,,1.0,604
"Philippatos, George C.",1,1515,,,,,1.0,604
"Philippon, Thomas",2,634,0.015748031496062992,42,1.7761258399958247e-06,113,2.0,206
"Phillips, Gordon Michael",1,1515,0.0,60,0.03060208864199211,26,1.0,604
"Phillips, Richard D.",3,268,,,,,2.0,206
"Piazzesi, Monika",2,634,,,,,1.0,604
"Picard, Pierre M.",2,634,,,,,1.0,604
"Pichler, Pegaret",2,634,,,,,1.0,604
"Pichler, Stefan",2,634,,,,,1.0,604
"Piger, Jeremy M.",2,634,,,,,1.0,604
"Pilo, Batia",3,268,,,,,1.0,604
"Pinkowitz, Lee",2,634,,,,,1.0,604
"Piplack, Jan",2,634,,,,,1.0,604
"Pirinsky, Christo A.",3,268,,,,,2.0,206
"Pirrong, Craig",1,1515,,,,,1.0,604
"Pissaris, Seema",2,634,,,,,1.0,604
"Pittman, Jeffrey A.",1,1515,,,,,1.0,604
"Piwowar, Michael S.",2,634,,,,,2.0,206
"Plantin, Guillaume",1,1515,,,,,1.0,604
"Plantinga, Auke",2,634,,,,,1.0,604
"Pliska, Stanley R.",1,1515,,,,,1.0,604
"Polk, Christopher",2,634,,,,,1.0,604
"Polkovnichenko, Valery",0,2380,,,,,1.0,604
"Pollet, Joshua M.",1,1515,,,,,1.0,604
"Poloz, Stephen S.",0,2380,,,,,1.0,604
"Polwitoon, Sirapat",1,1515,,,,,1.0,604
"Pontiff, Jeffrey",3,268,,,,,2.0,206
"Popova, Elmira",2,634,,,,,1.0,604
"Popova, Ivilina",2,634,,,,,1.0,604
"Porath, Daniel",8,14,,,,,2.0,206
"Portniaguina, Evgenia",1,1515,,,,,1.0,604
"Post, Thierry Thierry",2,634,,,,,3.0,73
"Poteshman, Allen M.",5,69,,,,,3.0,73
"Potter, Simon M.",2,634,,,,,1.0,604
"Pouget, Sébastien",0,2380,,,,,1.0,604
"Pouliasis, Panos K.",2,634,,,,,1.0,604
"Pouyet, Jérôme",2,634,,,,,1.0,604
"Povel, Paul",2,634,,,,,2.0,206
"Powers, Eric A.",1,1515,,,,,1.0,604
"Pozzolo, Alberto Franco",1,1515,,,,,1.0,604
"Prati, Alessandro",2,634,,,,,1.0,604
"Preve, Lorenzo A.",2,634,0.0,60,0.00890253986657072,37,1.0,604
"Prigent, Jean Luc",1,1515,,,,,1.0,604
"Primbs, James A.",1,1515,,,,,1.0,604
"Pritsker, Matthew",0,2380,,,,,1.0,604
"Prodan, Ruxandra",1,1515,,,,,1.0,604
"Protter, Philip",3,268,,,,,1.0,604
"Psychoyios, Dimitris",2,634,,,,,1.0,604
"Puckett, Andy",2,634,,,,,1.0,604
"Pullirsch, Rainer",2,634,,,,,1.0,604
"Puri, Manju",4,136,,,,,3.0,73
"Purnanandam, Amiyatosh K.",1,1515,,,,,2.0,206
"Pástor, Ľuboš",3,268,,,,,2.0,206
"Pérez Sebastián, Fidel",1,1515,,,,,1.0,604
"Pérez-Quirós, Gabriel",1,1515,,,,,1.0,604
"Pérignon, Christophe",5,69,,,,,3.0,73
"Qi, Min",1,1515,,,,,1.0,604
"Qian, Jun",1,1515,,,,,1.0,604
"Qiu, Jiaping",4,136,,,,,3.0,73
"Quaranta, Anna Grazia",1,1515,,,,,1.0,604
"Quinn, Dennis P.",1,1515,,,,,1.0,604
"Rachev, Svetlozar T.",9,10,,,,,4.0,34
"Raddatz, Claudio E.",1,1515,,,,,2.0,206
"Raheja, Charu G.",3,268,,,,,1.0,604
"Rahiala, Markku",4,136,,,,,1.0,604
"Rajan, Arvind",1,1515,,,,,1.0,604
"Rajan, Madhav V.",2,634,,,,,1.0,604
"Rajan, Raghuram G.",5,69,0.06866849977086198,22,0.04616383595284833,16,3.0,73
"Rajgopal, Shivaram",2,634,,,,,1.0,604
"Rakowski, David A.",3,268,,,,,2.0,206
"Rallis, Georgios",1,1515,,,,,1.0,604
"Ramadorai, Tarun",4,136,,,,,2.0,206
"Ramaswamy, K. V.",3,268,,,,,1.0,604
"Rampini, Adriano A.",1,1515,,,,,1.0,604
"Rancière, Romain",3,268,,,,,2.0,206
"Randl, Otto",3,268,,,,,1.0,604
"Rangan, Kasturi P.",3,268,0.015748031496062992,42,0.000960874010118252,54,2.0,206
"Rangan, Nanda K.",2,634,0.0,60,0.0009531823047174335,55,1.0,604
"Rangel, José Gonzalo",1,1515,,,,,1.0,604
"Rangvid, Jesper",0,2380,,,,,1.0,604
"Rantapuska, Elias",0,2380,,,,,1.0,604
"Rasmusen, Eric Bennett",0,2380,,,,,1.0,604
"Ratti, Ronald Andrew",2,634,,,,,1.0,604
"Rau, P. Raghavendra",8,14,,,,,3.0,73
"Rauh, Joshua D.",0,2380,,,,,2.0,206
"Ravenna, Federico",1,1515,,,,,1.0,604
"Ravid, S. Abraham",4,136,,,,,2.0,206
"Raviv, Alon",2,634,,,,,1.0,604
"Raviv, Artur",1,1515,,,,,1.0,604
"Ready, Mark J.",1,1515,,,,,2.0,206
"Rebelo, Sérgio T.",1,1515,,,,,1.0,604
"Reed, Adam V.",3,268,,,,,1.0,604
"Reed, Robert R.",1,1515,,,,,1.0,604
"Rehman, Zahid",2,634,,,,,2.0,206
"Reisel, Natalia",2,634,,,,,1.0,604
"Renault, Micheline",2,634,0.0,60,2.2365416009403428e-06,107,1.0,604
"Renault, Éric",2,634,,,,,1.0,604
"Renneboog, Luc D.R.",7,24,,,,,5.0,17
"Resti, Andrea",3,268,,,,,2.0,206
"Rey, Hélène",1,1515,,,,,1.0,604
"Rhee, Ghon",3,268,,,,,1.0,604
"Rhodes-Kropf, Matthew",1,1515,,,,,1.0,604
"Riboni, Alessandro",1,1515,,,,,1.0,604
"Richardson, Matthew P.",5,69,,,,,3.0,73
"Richardson, Scott A.",3,268,,,,,1.0,604
"Richter, Kai",1,1515,,,,,1.0,604
"Riddiough, Timothy J.",3,268,,,,,2.0,206
"Rigobon, Roberto",1,1515,,,,,1.0,604
"Rindisbacher, Marcel",2,634,,,,,1.0,604
"Ritchken, Peter H.",2,634,,,,,1.0,604
"Ritter, Jay R.",4,136,,,,,3.0,73
"Riyanto, Yohanes Eko",2,634,,,,,2.0,206
"Roberts, Michael R.",6,35,,,,,3.0,73
"Robinson, David T.",4,136,,,,,5.0,17
"Rochet, Jean Charles",1,1515,,,,,1.0,604
"Rocheteau, Guillaume",1,1515,,,,,1.0,604
"Rocholl, Jörg",1,1515,,,,,1.0,604
"Rockafellar, R. Tyrrell",2,634,,,,,2.0,206
"Roden, Dianne M.",2,634,0.0,60,0.0009523049446816659,56,1.0,604
"Rodriguez, Daniel",1,1515,,,,,1.0,604
"Rodríguez Mendizábal, Hugo",2,634,,,,,3.0,73
"Rodríguez-Fernández, Francisco",4,136,0.0,60,0.00011379548090254732,82,2.0,206
"Roffia, Barbara",2,634,,,,,1.0,604
"Rogers, John H.",1,1515,,,,,1.0,604
"Roll, Richard",5,69,,,,,3.0,73
"Romero-Ávila, Diego",0,2380,,,,,1.0,604
"Roncoroni, Andrea",3,268,,,,,2.0,206
"Ronn, Ehud Ehud",1,1515,,,,,1.0,604
"Rosati, Simonetta",1,1515,,,,,1.0,604
"Rosazza Gianin, Emanuela",1,1515,,,,,1.0,604
"Rose, Andrew K.",2,634,,,,,2.0,206
"Rose, Lawrence C.",2,634,,,,,1.0,604
"Rosen, Richard J.",2,634,0.007874015748031496,51,0.0021785052944783352,51,2.0,206
"Rosenberg, Joshua V.",2,634,,,,,2.0,206
"Rosengren, Eric S.",3,268,,,,,1.0,604
"Rosenthal, Jean Laurent",3,268,,,,,1.0,604
"Ross, Stephen A.",3,268,,,,,1.0,604
"Rossello, Damiano",4,136,,,,,1.0,604
"Roszbach, Kasper",3,268,,,,,2.0,206
"Roth, Volker",1,1515,,,,,1.0,604
"Rountree, Brian R.",2,634,,,,,1.0,604
"Rous, Philippe",3,268,,,,,2.0,206
"Rousseau, Peter L.",1,1515,,,,,1.0,604
"Rouwenhorst, K. Geert",2,634,,,,,1.0,604
"Roy Song, Kyojik",2,634,,,,,1.0,604
"Rubio, Gonzalo",2,634,,,,,1.0,604
"Rubio-Misas, María",1,1515,,,,,1.0,604
"Rudd, Jeremy B.",1,1515,,,,,1.0,604
"Rudebusch, Glenn D.",1,1515,,,,,1.0,604
"Ruenzi, Stefan",1,1515,,,,,1.0,604
"Ruge-Murciá, Francisco J.",1,1515,,,,,1.0,604
"Rumble, Adrienne S.",2,634,,,,,2.0,206
"Russell, Jeffrey R.",1,1515,,,,,1.0,604
"Rusticus, Tjomme O.",2,634,,,,,1.0,604
"Ruszczyński, Andrzej",1,1515,,,,,1.0,604
"Ruthenberg, David",1,1515,,,,,1.0,604
"RØisland, Øistein",0,2380,,,,,1.0,604
"Rátfai, Attila",0,2380,,,,,1.0,604
"Saar, Gideon",2,634,,,,,1.0,604
"Saar-Tsechansky, Maytal",2,634,,,,,1.0,604
"Sade, Orly",2,634,,,,,1.0,604
"Sadka, Ronnie",5,69,,,,,5.0,17
"Sager, Michael J.",1,1515,,,,,1.0,604
"Sagi, Jacob S.",2,634,,,,,2.0,206
"Sahlström, Petri",4,136,,,,,1.0,604
"Saita, Leandro",4,136,,,,,2.0,206
"Sala, Luca",2,634,,,,,1.0,604
"Salas, Jm Ian S.",1,1515,,,,,1.0,604
"Salas, Vicente",3,268,,,,,2.0,206
"Salas-Fumás, Vicente",2,634,,,,,2.0,206
"Salemi, Michael K.",0,2380,,,,,1.0,604
"Salva, Carolina",2,634,,,,,1.0,604
"Samartín, Margarita",1,1515,,,,,1.0,604
"Samphantharak, Krislert",3,268,,,,,1.0,604
"Sander, Harald",1,1515,,,,,1.0,604
"Sandow, Sven",3,268,,,,,2.0,206
"Sandås, Patrik",3,268,,,,,1.0,604
"Sannikov, Yuliy",1,1515,,,,,1.0,604
"Santa-Clara, Pedro",2,634,,,,,1.0,604
"Santaló, Juan",1,1515,,,,,1.0,604
"Santor, Eric",1,1515,,,,,1.0,604
"Santos, João A.C.",3,268,,,,,4.0,34
"Santos, Tano J.",1,1515,,,,,1.0,604
"Sapienza, Paola",2,634,,,,,1.0,604
"Sapp, Travis R.A.",1,1515,,,,,1.0,604
"Sarantis, Nicholas C.",0,2380,,,,,1.0,604
"Sargent, Thomas J.",3,268,,,,,2.0,206
"Sarkar, Sudipto",1,1515,,,,,2.0,206
"Sarno, Lucio",3,268,,,,,2.0,206
"Sarria-Allende, Virginia",2,634,0.0,60,0.00890253986657072,37,1.0,604
"Satchi, Mathan",3,268,,,,,1.0,604
"Sato, Kiyotaka",1,1515,,,,,1.0,604
"Saunders, Anthony",10,4,0.2293879931675207,6,0.0007472100046575193,61,3.0,73
"Saunders, David",2,634,,,,,1.0,604
"Saurina, Jesús",5,69,,,,,3.0,73
"Sautner, Zacharias",1,1515,,,,,1.0,604
"Savickas, Robert",1,1515,,,,,2.0,206
"Sawada, Yasuyuki",1,1515,,,,,1.0,604
"Scaillet, Olivier",1,1515,,,,,1.0,604
"Schaeck, Klaus",2,634,,,,,1.0,604
"Schaefer, Scott",1,1515,,,,,1.0,604
"Schaefer, Stephen M.",1,1515,,,,,1.0,604
"Scharfstein, David S.",3,268,,,,,1.0,604
"Scheinkman, José A.",2,634,,,,,2.0,206
"Schenk-Hoppé, Klaus Reiner",2,634,,,,,1.0,604
"Schenzler, Christoph M.",1,1515,,,,,1.0,604
"Scherbina, Anna",1,1515,,,,,1.0,604
"Schiantarelli, Fabio",2,634,,,,,1.0,604
"Schill, Michael J.",3,268,,,,,2.0,206
"Schindele, Ibolya",3,268,,,,,1.0,604
"Schlag, Christian",2,634,,,,,1.0,604
"Schlingemann, Frederik P.",4,136,,,,,2.0,206
"Schmeiser, Hato",1,1515,,,,,1.0,604
"Schmeits, Anjolein",2,634,,,,,1.0,604
"Schmidt, Jan Hendrik",2,634,,,,,1.0,604
"Schmiedel, Heiko",3,268,,,,,2.0,206
"Schmukler, Sergio L.",3,268,0.0,60,0.07601287078772066,10,3.0,73
"Schnabel, Isabel",2,634,0.0,60,0.0024485379724025007,48,1.0,604
"Schneider, Eva",2,634,,,,,1.0,604
"Schneider, Martin",3,268,,,,,2.0,206
"Schoar, Antoinette",6,35,,,,,3.0,73
"Scholnick, Barry",5,69,0.015935508061492312,40,0.00010729390813969476,83,3.0,73
"Scholtens, Bert",2,634,,,,,1.0,604
"Schorfheide, Frank",2,634,,,,,1.0,604
"Schrand, Catherine M.",2,634,,,,,1.0,604
"Schroth, Enrique",0,2380,,,,,1.0,604
"Schuermann, Til",6,35,,,,,4.0,34
"Schuhmacher, Frank",1,1515,,,,,1.0,604
"Schultz, Paul Harvey",0,2380,,,,,1.0,604
"Schwaiger, Walter S.A.",2,634,,,,,1.0,604
"Schwartz, Eduardo S.",2,634,,,,,1.0,604
"Schwarz, Christopher G.",3,268,,,,,1.0,604
"Schwendener, Alvin",2,634,,,,,1.0,604
"Schwienbacher, Armin",2,634,,,,,2.0,206
"Schürhoff, Norman",2,634,,,,,2.0,206
"Seasholes, Mark S.",3,268,,,,,2.0,206
"Secchi, Alessandro",1,1515,,,,,1.0,604
"Secola, Stefania",1,1515,,,,,1.0,604
"Seery, Laura",2,634,,,,,1.0,604
"Seligman, Jason S.",0,2380,,,,,1.0,604
"Sembenelli, Alessandro",2,634,,,,,1.0,604
"Sengmueller, Paul",2,634,,,,,1.0,604
"Sengupta, Kunal",1,1515,,,,,1.0,604
"Sengupta, Rajdeep",0,2380,,,,,1.0,604
"Seol, Youn",2,634,,,,,1.0,604
"Sercu, Piet",1,1515,,,,,1.0,604
"Serifsoy, Baris",1,1515,,,,,2.0,206
"Seru, Amit",3,268,,,,,2.0,206
"Servaes, Henri",2,634,,,,,1.0,604
"Seyhun, H. Nejat",1,1515,,,,,1.0,604
"Shackelford, Douglas A.",3,268,,,,,1.0,604
"Shackleton, Mark B.",5,69,,,,,2.0,206
"Shah, Manju Kedia",1,1515,,,,,1.0,604
"Shahrur, Husayn",1,1515,,,,,1.0,604
"Shanken, Jay",1,1515,,,,,1.0,604
"Shanthikumar, Devin M.",1,1515,,,,,1.0,604
"Shapira, Zur B.",1,1515,,,,,1.0,604
"Shapiro, Alexander",3,268,,,,,1.0,604
"Shapiro, Alexander",2,634,,,,,2.0,206
"Shapiro, Joel",2,634,,,,,1.0,604
"Sheedy, Elizabeth A.",1,1515,,,,,1.0,604
"Sheen, Jeffrey R.",1,1515,,,,,1.0,604
"Shen, Chunghua",1,1515,,,,,1.0,604
"Shen, Y. (J )",3,268,,,,,1.0,604
"Shevlin, Terry J.",2,634,,,,,1.0,604
"Shi, Jian",3,268,,,,,1.0,604
"Shi, Jing",2,634,,,,,1.0,604
"Shim, Ilhyock",1,1515,,,,,1.0,604
"Shimizutani, Satoshi",1,1515,,,,,1.0,604
"Shin, Hyun Song",2,634,,,,,2.0,206
"Shin, Yoon",2,634,,,,,1.0,604
"Shinki, Kazuhiko",1,1515,,,,,1.0,604
"Shioji, Etsuro",1,1515,,,,,1.0,604
"Shivakumar, Lakshmanan",1,1515,,,,,1.0,604
"Shivdasani, Anil",1,1515,,,,,2.0,206
"Shleifer, Andrei",4,136,,,,,3.0,73
"Shrestha, Keshab M.",2,634,,,,,1.0,604
"Shu, Tao",2,634,,,,,1.0,604
"Shum, Clement",4,136,,,,,1.0,604
"Shumway, Tyler",1,1515,0.0,60,6.98666307371538e-05,88,1.0,604
"Shurki, Itzik",3,268,,,,,1.0,604
"Sialm, Clemens",2,634,,,,,1.0,604
"Sibert, Anne C.",1,1515,,,,,1.0,604
"Siegel, Stephan",3,268,,,,,1.0,604
"Siklos, Pierre L.",2,634,,,,,1.0,604
"Silva, Ana Cristina",1,1515,,,,,1.0,604
"Simin, Timothy T.",4,136,,,,,2.0,206
"Simonov, Andrei",4,136,,,,,3.0,73
"Simper, Richard",2,634,,,,,1.0,604
"Sin, Samantha",2,634,,,,,1.0,604
"Singh, Ajai K.",3,268,,,,,1.0,604
"Singh, Manohar",3,268,,,,,1.0,604
"Singh, Rajdeep",2,634,,,,,2.0,206
"Singhal, Rajeev",2,634,,,,,1.0,604
"Singleton, Kenneth J.",3,268,,,,,2.0,206
"Sinha, Meenakshi",2,634,,,,,1.0,604
"Sironi, Andrea",3,268,,,,,2.0,206
"Sirri, Erik R.",2,634,,,,,1.0,604
"Sivaramakrishnan, Konduru",1,1515,,,,,1.0,604
"Skeie, David R.",0,2380,,,,,1.0,604
"Skiadopoulos, George",4,136,,,,,2.0,206
"Skinner, Douglas J.",0,2380,,,,,1.0,604
"Skoglund, Jimmy",1,1515,,,,,1.0,604
"Slezak, Steve L.",1,1515,,,,,1.0,604
"Slive, Joshua",3,268,,,,,1.0,604
"Slovin, Myron B.",2,634,,,,,1.0,604
"Smallwood, Aaron D.",1,1515,,,,,1.0,604
"Smith, Brian Frederick",1,1515,,,,,1.0,604
"Smith, Daniel R.",1,1515,,,,,1.0,604
"Smith, Janet Kiholm",2,634,,,,,1.0,604
"Smith, Paul A.",3,268,,,,,1.0,604
"Smith, R. Todd",2,634,,,,,2.0,206
"Smith, Richard L.",3,268,,,,,2.0,206
