node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Smith, Bruce D.",4,24,,,,,4.0,10
"Smith, Clifford W.",1,601,,,,,1.0,298
"Smith, David C.",2,220,,,,,2.0,112
"Smith, Janet Kiholm",2,220,,,,,1.0,298
"Smith, Michael L.",1,601,,,,,1.0,298
"Smith, R. Todd",0,1091,,,,,1.0,298
"Smith, Richard L.",2,220,,,,,1.0,298
"Smith, Tom",3,75,,,,,1.0,298
"Sofianos, George",1,601,,,,,1.0,298
"Solomon, Elinor Harris",0,1091,,,,,1.0,298
"Soner, Halil Meté",2,220,,,,,1.0,298
"Song, Moon H.",1,601,,,,,1.0,298
"Sopranzetti, Ben J.",2,220,,,,,1.0,298
"Sorescu, Sorin M.",0,1091,,,,,1.0,298
"Spatt, Chester S.",3,75,,,,,2.0,112
"Spencer, Carolyn",2,220,,,,,1.0,298
"Spiegel, Matthew",2,220,,,,,3.0,34
"Spiess, D. Katherine",1,601,,,,,1.0,298
"Spindt, Paul A.",2,220,,,,,1.0,298
"Srinivas, P. S.",2,220,,,,,1.0,298
"Stadler, George W.",1,601,,,,,1.0,298
"Stambaugh, Robert F.",1,601,,,,,3.0,34
"Stangeland, David A.",2,220,,,,,1.0,298
"Stanton, Richard Henry",0,1091,,,,,1.0,298
"Stanton, Sonya Williams",0,1091,,,,,1.0,298
"Starks, Laura T.",1,601,,,,,1.0,298
"Stehm, Jeff",1,601,,,,,1.0,298
"Stein, Jeremy C.",4,24,,,,,4.0,10
"Stein, Jerome L.",1,601,,,,,1.0,298
"Steiner, Thomas Lorenz",2,220,,,,,1.0,298
"Stenbacka, Rune",1,601,,,,,1.0,298
"Stephens, Clifford P.",2,220,,,,,2.0,112
"Stevens, Guy V.G.",0,1091,,,,,1.0,298
"Stiroh, Kevin J.",0,1091,,,,,1.0,298
"Stockman, Alan C.",0,1091,,,,,1.0,298
"Stoughton, Neal M.",1,601,,,,,1.0,298
"Strahan, Philip E.",3,75,0.038461538461538464,16,0.12479127419321268,14,2.0,112
"Strömberg, Per",0,1091,,,,,1.0,298
"Stulz, René M.",7,3,0.2450980392156863,8,0.00011631479426845939,45,3.0,34
"Suarez, Javier",1,601,,,,,1.0,298
"Suay, Jose",2,220,,,,,1.0,298
"Subrahmanyam, Avanidhar",7,3,,,,,5.0,4
"Subrahmanyam, Marti G.",1,601,,,,,1.0,298
"Subramaniam, Venkat",2,220,,,,,2.0,112
"Suggitt, Heather J.",1,601,,,,,1.0,298
"Sullivan, Ryan",2,220,,,,,1.0,298
"Sun, Qian",1,601,,,,,1.0,298
"Sundaram, Rangarajan K.",4,24,0.4343891402714932,4,0.03091518451470841,27,2.0,112
"Sundaresan, Suresh M.",3,75,,,,,4.0,10
"Sundgren, Stefan",2,220,,,,,1.0,298
"Sushka, Marie Elizabeth",3,75,,,,,3.0,34
"Svensson, Lars E.O.",0,1091,,,,,1.0,298
"Swaminathan, Bhaskaran",3,75,,,,,3.0,34
"Swan, Peter L.",3,75,,,,,1.0,298
"Sweeney, Richard James",0,1091,,,,,1.0,298
"Swidler, Steve M.",1,601,,,,,1.0,298
"Switzer, Lorne N.",1,601,,,,,1.0,298
"Szakmary, Andrew C.",2,220,,,,,1.0,298
"Szpiro, George G.",0,1091,,,,,1.0,298
"Säfvenblad, Patrik",0,1091,,,,,1.0,298
"Tarhan, Vefa",1,601,,,,,1.0,298
"Tarpley, Fred A.",1,601,,,,,1.0,298
"Taylor, Nicholas",3,75,,,,,1.0,298
"Tehranian, Hassan",2,220,,,,,1.0,298
"Tennyson, Sharon",2,220,0.0001885369532428356,24,0.08613280356845085,23,1.0,298
"Teoh, Siewhong Hong",2,220,,,,,2.0,112
"Thakor, Anjan V.",3,75,,,,,4.0,10
"Thaler, Richard H.",3,75,,,,,1.0,298
"Theobald, Michael F.",1,601,,,,,1.0,298
"Thomas, Stephen H.",4,24,,,,,3.0,34
"Thompson, Steve M.",1,601,,,,,1.0,298
"Thomson, Sarah Jane",2,220,,,,,1.0,298
"Thorburn, Karin S.",0,1091,,,,,1.0,298
"Thornton, Daniel L.",0,1091,,,,,2.0,112
"Tian, YisongSam",1,601,,,,,2.0,112
"Tice, Sheri",1,601,,,,,1.0,298
"Timmermann, Allan G.",3,75,,,,,2.0,112
"Tiniç, Seha M.",1,601,,,,,1.0,298
"Tirole, Jean",1,601,,,,,1.0,298
"Titman, Sheridan D.",3,75,,,,,3.0,34
"Todd, Rebecca B.",2,220,,,,,1.0,298
"Tong, Wilson",1,601,,,,,1.0,298
"Torous, Walter N.",1,601,,,,,1.0,298
"Treacy, William F.",1,601,,,,,1.0,298
"Trester, Jeffrey J.",0,1091,,,,,1.0,298
"Trevor, Robert G.",1,601,,,,,1.0,298
"Tronzano, Marco",1,601,,,,,1.0,298
"Trzcinka, Charles A.",3,75,,,,,2.0,112
"Tsai, Chih Ling",2,220,,,,,1.0,298
"Tse, Yiuman K.",0,1091,,,,,1.0,298
"Tufano, Peter",3,75,,,,,3.0,34
"Turnbull, D. Alasdair S.",3,75,,,,,2.0,112
"Turnbull, Stuart M.",1,601,,,,,1.0,298
"Turner, Bengt",3,75,,,,,1.0,298
"Turner, Christopher M.",1,601,,,,,1.0,298
"Turnovsky, Stephen J.",1,601,,,,,1.0,298
"Turtle, Harry J.",2,220,,,,,1.0,298
"Tyrell, Marcel",2,220,,,,,1.0,298
"Udell, Gregory F.",3,75,0.0,26,0.30903629293210305,3,2.0,112
"Uhrig-Homburg, Marliese",3,75,,,,,1.0,298
"Uno, Jun",2,220,,,,,1.0,298
"Vafeas, Nikos",0,1091,,,,,1.0,298
"Valev, Neven T.",1,601,,,,,1.0,298
"Valnek, Tomas",0,1091,,,,,1.0,298
"Van Cayseele, Patrick J.G.",1,601,,,,,1.0,298
"Van De Gucht, Linda M.",2,220,,,,,1.0,298
"Van Deventer, Donald R.",1,601,,,,,1.0,298
"Van Dijk, Dick",3,75,,,,,1.0,298
"Van Ness, Bonnie F.",2,220,,,,,1.0,298
"Van Ness, Robert A.",2,220,,,,,1.0,298
"Van Wensveen, Dick",1,601,,,,,1.0,298
"Varetto, Franco",0,1091,,,,,1.0,298
"Varotto, Simone",2,220,,,,,1.0,298
"Vassalou, Maria",1,601,,,,,1.0,298
"Vayanos, Dimitri",0,1091,,,,,1.0,298
"Veld, Chris",2,220,,,,,2.0,112
"Velde, François R.",1,601,,,,,1.0,298
"Venable, Robert",3,75,,,,,1.0,298
"Vermaelen, Theo J.",1,601,,,,,1.0,298
"Veronesi, Pietro",0,1091,,,,,2.0,112
"Vijh, Anand M.",0,1091,,,,,1.0,298
"Vishny, Robert W.",4,24,,,,,3.0,34
"Viswanathan, Sridhar",4,24,,,,,4.0,10
"Vlaar, Peter J.G.",0,1091,,,,,1.0,298
"Von Thadden, Ernst Ludwig",1,601,,,,,2.0,112
"Wachtel, Paul A.",1,601,,,,,2.0,112
"Walkling, Ralph A.",1,601,,,,,1.0,298
"Wallace, Neil",1,601,,,,,1.0,298
"Walter, Ulrich",3,75,,,,,1.0,298
"Wang, Jiang",3,75,,,,,3.0,34
"Wang, Jun",1,601,,,,,1.0,298
"Wang, Zhenyu",1,601,,,,,2.0,112
"Wansley, James W.",2,220,,,,,1.0,298
"Warther, Vincent A.",4,24,,,,,3.0,34
"Wasley, Charles E.",1,601,,,,,1.0,298
"Weaver, Daniel G.",1,601,,,,,1.0,298
"Weber, Martin",1,601,,,,,1.0,298
"Weber, Thomas",3,75,,,,,1.0,298
"Weber, Warren E.",3,75,,,,,2.0,112
"Weinstein, David E.",1,601,,,,,1.0,298
"Weisbach, Michael S.",7,3,,,,,5.0,4
"Weise, Charles L.",0,1091,,,,,1.0,298
"Weiss, Lawrence A.",1,601,,,,,1.0,298
"Weiss, Mary A.",4,24,0.018853695324283562,21,0.23416426779391425,4,2.0,112
"Welch, Ivo V.O.",4,24,,,,,4.0,10
"Wells, Martin T.",2,220,,,,,1.0,298
"Wermers, Russ",0,1091,,,,,2.0,112
"Werner, Ingrid M.",1,601,,,,,1.0,298
"Westley, Glenn D.",1,601,,,,,1.0,298
"Weston, James P.",1,601,0.0,26,0.02295103322284288,30,2.0,112
"Whaley, Robert E.",2,220,,,,,1.0,298
"Whalley, John",1,601,,,,,1.0,298
"Wheelock, David C.",1,601,,,,,1.0,298
"White, Halbert L.",2,220,,,,,1.0,298
"White, Lawrence H.",1,601,,,,,2.0,112
"White, Lawrence J.",2,220,,,,,2.0,112
"White, Robert W.",3,75,,,,,2.0,112
"Whitelaw, Robert F.",4,24,,,,,3.0,34
"Wilcox, James A.",2,220,0.0,26,0.08274242784671043,24,2.0,112
"Wiley, Marilyn K.",1,601,,,,,1.0,298
"Wilhelm, William J.",2,220,,,,,1.0,298
"Willard, Gregory A.",3,75,,,,,2.0,112
"Willenborg, Michael",1,601,,,,,1.0,298
"Williams, Barry",0,1091,,,,,1.0,298
"Williams, J. Trevor",0,1091,,,,,1.0,298
"Williams, John Chandler R.",1,601,,,,,1.0,298
"Williamson, Rohan",3,75,0.0,26,3.4596721378037876e-05,48,1.0,298
"Williamson, Stephen D.",0,1091,,,,,2.0,112
"Wilner, Benjamin S.",0,1091,,,,,1.0,298
"Wilson, Berry K.",3,75,0.07541478129713425,11,0.166324302624521,9,3.0,34
"Wilson, Paul W.",1,601,,,,,1.0,298
"Wingender, John R.",1,601,,,,,1.0,298
"Winton, Andrew",2,220,,,,,2.0,112
"Wizman, Thierry A.",2,220,,,,,1.0,298
"Wohar, Mark E.",1,601,,,,,1.0,298
"Wohl, Avi",2,220,,,,,1.0,298
"Wolfenzon, Daniel",1,601,,,,,1.0,298
"Wolken, John D.",1,601,,,,,2.0,112
"Wolter, Hans Jürgen",2,220,,,,,1.0,298
"Womack, Kent L.",5,13,,,,,3.0,34
"Wong, Ka fu",0,1091,,,,,1.0,298
"Wong, T. J.",2,220,,,,,2.0,112
"Woodbury, Denise",2,220,,,,,1.0,298
"Woodward, G. Thomas",1,601,,,,,1.0,298
"Wright, Julian",1,601,,,,,1.0,298
"Wright, Peter",2,220,,,,,1.0,298
"Wruck, Karen Hopper",1,601,,,,,1.0,298
"Wu, Guojun",1,601,,,,,1.0,298
"Wu, Joannashuang",1,601,,,,,1.0,298
"Wu, Xueping",1,601,,,,,1.0,298
"Wu, Yangru",2,220,,,,,1.0,298
"Wurgler, Jeffrey",1,601,,,,,2.0,112
"Yafeh, Yishay P.",1,601,,,,,1.0,298
"Yaisawarng, Suthathip",2,220,,,,,1.0,298
"Yallup, Peter J.",1,601,,,,,1.0,298
"Yamada, Takeshi",2,220,0.0,26,0.0003496698958265945,43,1.0,298
"Yeo, Gillian Hian Heng",3,75,,,,,1.0,298
"Yermack, David L.",4,24,0.4193061840120664,5,0.007529146196362243,36,3.0,34
"Yeung, Bernard Y.",2,220,,,,,1.0,298
"Ying Luo, Guo",0,1091,,,,,1.0,298
"Yousef, Tarik M.",1,601,,,,,1.0,298
"Yu, Min Teh",1,601,,,,,1.0,298
"Yu, Wayne W.",2,220,,,,,1.0,298
"Zaman, Mir A.",1,601,,,,,1.0,298
"Zapatero, Fernando",1,601,,,,,1.0,298
"Zechner, Josef",1,601,,,,,1.0,298
"Zhang, Chu",1,601,,,,,2.0,112
"Zhang, Junxi",0,1091,,,,,1.0,298
"Zheng, Lu U.",0,1091,,,,,1.0,298
"Zhou, Guofu",1,601,,,,,1.0,298
"Zhou, Zhongquan",0,1091,,,,,1.0,298
"Zi, Hongmin",3,75,0.0001885369532428356,24,0.18440771583487495,8,1.0,298
"Zimmermann, Heinz D.",2,220,,,,,1.0,298
"Zingales, Luigi",4,24,,,,,4.0,10
"Zuber, Richard A.",3,75,,,,,1.0,298
"ap Gwilym, Owain",2,220,,,,,1.0,298
"de Haan, Jakob",1,601,,,,,1.0,298
"Ács, Zoltán J.",1,601,,,,,1.0,298
"Ünal, Haluk",1,601,,,,,1.0,298
